,ZIP,UNITID,INSTNM,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PCTFLOAN,CDR3,UGDS_MEN,UGDS_WOMEN,LPSTAFFORD_CNT,LPSTAFFORD_AMT,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,PredominantDegree,HighestDegree,FundingModel,Region,Geography,AdmissionRate,ACTMedian,SATAverage,AverageCost,Expenditure,AverageFacultySalary,MedianDebt,AverageAgeofEntry,MedianFamilyIncome,MedianEarnings,LAT,LNG
185,96813,141644,Hawaii Pacific University,3160.0,0.2509,0.0652,0.1636,0.1516,0.0041,0.0184,0.1864,0.1146,0.0453,0.3548,0.046,0.3994,0.6006,14802,318854350,0.0,0.0152,0.0,0.0028,0.0525,0.0,0.0442,0.0,0.0401,0.0,0.0,0.0,0.0,0.0,0.0152,0.0483,0.0,0.0704,0.0249,0.0,0.0387,0.0,0.0,0.0,0.0069,0.0,0.0649,0.0304,0.0249,0.0193,0.0,0.0,0.0,0.0,0.0,0.1948,0.2762,0.0304,Bachelor's,Graduate,Private,Far West,Large City,0.6411,22,1005,29762,6203,8603,16250.0,23.5200005,41600.0,42100,21.316548,-157.845053
186,96707,141981,University of Hawaii-West Oahu,2743.0,0.0933,0.0201,0.1207,0.3766,0.0026,0.0485,0.3318,0.0058,0.0007,0.2943,0.068,0.338,0.662,4246,58799343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,0.0,0.0,0.0,0.0,0.0,0.0,0.0506,0.0,0.0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.3703,0.0,Bachelor's,Bachelor's,Public,Far West,Large Suburb,0.7643,19,891,9874,9141,8488,8045.0,31.5799999,21363.0,37400,21.363106,-158.082206
187,83714,142090,Boise Bible College,110.0,0.8545,0.0182,0.0455,0.0364,0.0091,0.0,0.0273,0.0,0.0091,0.5231,0.037,0.6455,0.3545,542,8101083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bachelor's,Bachelor's,Private,Rocky Mountains,Large Suburb,1.0,20,977,23036,2285,5317,10250.0,22.6200008,38165.0,23500,43.73272,-116.288769
188,83844,142285,University of Idaho,7528.0,0.739,0.0118,0.1104,0.0142,0.0086,0.0036,0.0399,0.0476,0.025,0.3978,0.059,0.5213,0.4787,31458,783333881,0.0713,0.0609,0.0197,0.0012,0.0557,0.0122,0.0186,0.0,0.0557,0.1183,0.0052,0.0162,0.0348,0.0,0.018,0.0284,0.0,0.0557,0.0168,0.0,0.0116,0.0336,0.0058,0.0,0.022,0.0,0.0667,0.0023,0.0,0.073,0.0,0.0,0.0,0.0,0.033,0.0012,0.1478,0.0145,Bachelor's,Graduate,Public,Rocky Mountains,Fringe Rural,0.6565,23,1070,19700,10938,7986,18550.0,21.4599991,51484.0,35800,46.730066,-117.014806
189,83605,142294,The College of Idaho,939.0,0.5974,0.0202,0.1395,0.0234,0.0032,0.0096,0.049,0.1342,0.0234,0.6956,0.064,0.4782,0.5218,3319,51787968,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0356,0.0,0.0,0.0,0.0,0.0,0.0277,0.0,0.0,0.083,0.0474,0.0,0.0316,0.0079,0.0158,0.0,0.0435,0.0,0.1304,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0395,0.249,0.1542,0.0474,Bachelor's,Graduate,Private,Rocky Mountains,Mid-size Suburb,0.905,24,1070,34555,7465,5969,20000.0,20.3500004,65590.0,34900,43.661908,-116.65629
190,83501,142328,Lewis-Clark State College,2787.0,0.7966,0.009,0.0764,0.0129,0.0215,0.0022,0.0423,0.0194,0.0197,0.4178,0.108,0.366,0.634,12735,203826952,0.0,0.0,0.0,0.0,0.0126,0.0077,0.0281,0.0,0.0445,0.001,0.0194,0.0,0.0,0.0048,0.0097,0.274,0.0,0.0155,0.0039,0.0,0.0184,0.0407,0.0,0.0,0.0058,0.0,0.0136,0.0242,0.0426,0.0029,0.0,0.0397,0.0116,0.0,0.0,0.2362,0.1423,0.001,Bachelor's,Bachelor's,Public,Rocky Mountains,Small City,0.9977,20,936,16184,6049,5512,12500.0,25.6599999,30202.0,29700,46.208729,-116.913734
191,83686,142461,Northwest Nazarene University,1268.0,0.7823,0.0221,0.1033,0.0166,0.0032,0.0016,0.0284,0.0205,0.0221,0.5224,0.026,0.4038,0.5962,7721,197846925,0.0,0.0,0.0,0.0,0.0604,0.0,0.0201,0.0,0.1107,0.0503,0.0,0.0,0.0,0.0,0.0235,0.0638,0.0,0.0671,0.0,0.0,0.0067,0.0436,0.0302,0.0067,0.0134,0.0,0.0201,0.0134,0.0403,0.0168,0.0,0.0,0.0,0.0,0.057,0.1779,0.1745,0.0034,Bachelor's,Graduate,Private,Rocky Mountains,Mid-size Suburb,0.617,25,1079,34498,6722,5691,19500.0,22.2700005,60526.0,32300,43.492217,-116.607705
192,83460,142522,Brigham Young University-Idaho,37636.0,0.7247,0.0052,0.0343,0.01,0.0032,0.0055,0.0805,0.1101,0.0266,0.1512,0.034,0.4232,0.5768,41957,519367047,0.0204,0.0027,0.0,0.0,0.0324,0.0,0.0338,0.0,0.0555,0.0276,0.0185,0.0,0.0579,0.0,0.0138,0.2978,0.0,0.0626,0.0026,0.0,0.0156,0.012,0.0,0.0,0.008,0.0,0.0237,0.0,0.0108,0.0183,0.0,0.0002,0.0003,0.0,0.032,0.1142,0.1334,0.0059,Bachelor's,Bachelor's,Private,Rocky Mountains,Distant Town,0.9963,23,1036,10438,4198,8206,7725.0,21.2700005,31581.0,33800,43.816972,-111.782203
193,60603,143048,School of the Art Institute of Chicago,2893.0,0.3415,0.0356,0.1078,0.0992,0.0014,0.0007,0.0328,0.3339,0.047,0.3876,0.057,0.2506,0.7494,10268,278476781,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735,0.0,0.0,0.0,Bachelor's,Graduate,Private,Great Lakes,Large City,0.7184,23,1065,55551,14724,9208,19503.0,22.3799992,42495.5,28800,41.880188,-87.625509
194,61201,143084,Augustana College,2529.0,0.6975,0.0411,0.1008,0.0233,0.0,0.0016,0.0328,0.0945,0.0083,0.6951,0.034,0.4338,0.5662,8295,129947609,0.0,0.0242,0.0,0.0129,0.0404,0.0,0.021,0.0,0.0533,0.0226,0.0,0.0145,0.0,0.0,0.0355,0.0,0.0,0.1971,0.0129,0.0,0.0,0.0,0.0226,0.0,0.0258,0.0,0.0711,0.0,0.0,0.0695,0.0,0.0,0.0,0.0,0.042,0.1099,0.2052,0.0194,Bachelor's,Graduate,Private,Great Plains,Mid-size City,0.6809,24,1105,36828,10615,6488,25249.0,20.0799999,76993.5,38200,41.477559,-90.575628
195,60506,143118,Aurora University,3944.0,0.483,0.0733,0.3192,0.0236,0.0023,0.0013,0.0309,0.0043,0.0621,0.6654,0.048,0.3509,0.6491,19698,453276287,0.0,0.0,0.0,0.0189,0.0386,0.0,0.0198,0.0,0.0528,0.0,0.0,0.0028,0.0,0.0,0.0123,0.0141,0.0,0.0368,0.0085,0.0,0.0019,0.0358,0.0028,0.0,0.0,0.0,0.066,0.0669,0.1272,0.0104,0.0,0.0,0.0,0.0,0.0057,0.2243,0.2432,0.0113,Bachelor's,Graduate,Private,Great Lakes,Large Suburb,0.7595,22,1011,31145,4697,7064,15000.0,22.2000008,61464.0,36600,41.765703,-88.363853
196,62626,143288,Blackburn College,561.0,0.7576,0.1212,0.0428,0.0107,0.0,0.0018,0.0232,0.0214,0.0214,0.7744,0.138,0.4011,0.5989,2876,38952615,0.0,0.0,0.0,0.0,0.0325,0.0,0.0407,0.0,0.0894,0.0,0.0,0.0081,0.0,0.0,0.0244,0.0,0.0,0.2114,0.0163,0.0,0.0,0.0488,0.0,0.0,0.0244,0.0,0.0894,0.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.0325,0.2033,0.0163,Bachelor's,Bachelor's,Private,Great Lakes,Distant Town,0.6799,22,1034,24126,6984,5861,14000.0,20.2800007,57207.0,32600,39.282802,-89.883939
197,61625,143358,Bradley University,4598.0,0.7273,0.0694,0.1037,0.0346,0.0002,0.0,0.0328,0.0167,0.0152,0.6619,0.027,0.493,0.507,17671,339151232,0.0,0.001,0.0,0.0,0.0994,0.0298,0.0398,0.0,0.0557,0.1918,0.0,0.007,0.0239,0.0,0.0209,0.0,0.0,0.0209,0.003,0.0,0.0,0.0,0.001,0.0,0.0129,0.0,0.0378,0.0109,0.0139,0.0288,0.0,0.0,0.0,0.0,0.0427,0.1322,0.2207,0.006,Bachelor's,Graduate,Private,Great Lakes,Mid-size City,0.6694,26,1163,40330,14790,8424,23677.0,20.1599999,85839.0,45000,40.697615,-89.612701
198,60628,144005,Chicago State University,2024.0,0.0336,0.7386,0.0721,0.0049,0.0049,0.0005,0.0,0.0346,0.1107,0.8162,0.123,0.3063,0.6937,25069,841645076,0.0,0.0,0.0,0.0067,0.0157,0.0,0.0157,0.0,0.074,0.0,0.0,0.0022,0.0,0.0,0.0067,0.0471,0.0,0.0583,0.0067,0.0,0.0045,0.009,0.0,0.0,0.0314,0.0,0.1726,0.1143,0.0,0.0561,0.0,0.0,0.0,0.0,0.0269,0.1502,0.1928,0.009,Bachelor's,Graduate,Public,Great Lakes,Large City,0.2865,19,892,18472,14592,7512,20862.5,26.4200001,19349.0,31200,41.690875,-87.615773
199,60637,144050,University of Chicago,6600.0,0.393,0.0518,0.1368,0.1918,0.0011,0.0002,0.0645,0.1397,0.0211,0.1062,0.015,0.5109,0.4891,20583,651235272,0.0,0.012,0.0,0.0092,0.0,0.0,0.0481,0.0,0.0,0.0078,0.0,0.0389,0.0,0.0,0.0346,0.0148,0.0,0.1004,0.0933,0.0,0.0,0.0,0.0283,0.0021,0.07,0.0,0.0537,0.0,0.0756,0.3378,0.0,0.0,0.0,0.0,0.0304,0.0014,0.0,0.0417,Bachelor's,Graduate,Private,Great Lakes,Large City,0.0881,34,1504,62425,74864,16589,17610.0,21.8099995,53224.0,58700,41.781621,-87.599876
200,60305,144351,Concordia University-Chicago,1463.0,0.4491,0.1265,0.3199,0.0219,0.0007,0.0021,0.0342,0.0349,0.0109,0.6914,0.046,0.4135,0.5865,18549,422192691,0.0,0.0,0.0,0.0,0.0302,0.0,0.0172,0.0,0.1422,0.0,0.0,0.0065,0.0,0.0,0.0065,0.0022,0.0,0.0172,0.0086,0.0,0.0194,0.2565,0.0,0.0388,0.0043,0.0,0.0474,0.0,0.0323,0.0496,0.0,0.0,0.0,0.0,0.0366,0.1272,0.1466,0.0108,Bachelor's,Graduate,Private,Great Lakes,Large Suburb,0.5441,22,1030,34774,8334,4134,15750.0,22.0699997,61882.0,36400,41.894875,-87.819064
201,60305,148496,Dominican University,2098.0,0.295,0.0601,0.5562,0.0338,0.0033,0.001,0.0138,0.0157,0.021,0.7006,0.049,0.316,0.684,11265,273165441,0.0,0.0054,0.0,0.009,0.0181,0.0,0.0271,0.0036,0.0271,0.0,0.0,0.009,0.0,0.0199,0.0199,0.0018,0.0,0.0597,0.0108,0.0,0.1175,0.0,0.0018,0.0018,0.0108,0.0,0.085,0.0,0.0217,0.0904,0.0,0.0,0.0,0.0,0.0506,0.141,0.2532,0.0145,Bachelor's,Graduate,Private,Great Lakes,Large Suburb,0.5997,22,1031,36307,9940,6685,18656.0,21.6000004,58497.5,40100,41.894875,-87.819064
202,60604,144740,DePaul University,14280.0,0.5244,0.0786,0.1869,0.0984,0.0018,0.0015,0.0485,0.0318,0.0282,0.5488,0.041,0.4706,0.5294,74714,2349149738,0.0,0.0096,0.0008,0.0048,0.1318,0.0118,0.0735,0.0,0.0329,0.0,0.0,0.0034,0.0,0.0,0.0211,0.085,0.0,0.0236,0.0096,0.0,0.0076,0.0017,0.0062,0.0,0.0065,0.0,0.0557,0.0,0.0028,0.0707,0.0,0.0,0.0,0.0,0.0859,0.0456,0.2993,0.0101,Bachelor's,Graduate,Private,Great Lakes,Large City,0.5987,26,1163,46375,11612,10392,20500.0,22.2800007,54683.0,44800,41.878095,-87.628461
203,61920,144892,Eastern Illinois University,4631.0,0.6124,0.2131,0.0842,0.0119,0.0028,0.0011,0.0268,0.0242,0.0235,0.549,0.072,0.4066,0.5934,30798,586316357,0.0,0.0,0.0,0.0007,0.0876,0.0,0.0144,0.0,0.1033,0.0,0.0212,0.0055,0.0752,0.0,0.0192,0.0958,0.0,0.0492,0.0055,0.0,0.041,0.1005,0.0007,0.0,0.0144,0.0,0.0643,0.0,0.0,0.0698,0.0,0.0,0.0,0.0,0.0445,0.0397,0.1354,0.0123,Bachelor's,Graduate,Public,Great Lakes,Remote Town,0.6191,22,1010,23346,12690,7773,18750.0,21.3299999,69586.0,36000,39.512028,-88.154235
204,61530,144971,Eureka College,557.0,0.8205,0.0862,0.0269,0.0036,0.0054,0.0,0.0431,0.009,0.0054,0.7655,0.061,0.5242,0.4758,3094,49799440,0.0,0.0247,0.0,0.0,0.0556,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0679,0.0062,0.0,0.0494,0.0309,0.0,0.0,0.0556,0.0062,0.0,0.0185,0.0,0.1111,0.0926,0.0,0.0247,0.0,0.0,0.0,0.0,0.0617,0.0,0.2407,0.0432,Bachelor's,Bachelor's,Private,Great Lakes,Fringe Town,0.6781,23,1053,28799,7252,5887,19000.0,21.5400009,70145.0,28900,40.714296,-89.260092
205,60077,145497,Hebrew Theological College,87.0,0.9425,0.0,0.0345,0.0115,0.0,0.0,0.0115,0.0,0.0,0.102,0.022,0.3333,0.6667,220,1446866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317,0.2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bachelor's,Graduate,Private,Great Lakes,Small City,0.9299,21,1019,33966,7564,5525,5500.0,19.1200008,41588.0,20600,42.034746,-87.757188
206,60532,145619,Benedictine University,2692.0,0.4194,0.0858,0.175,0.1456,0.0067,0.0045,0.0,0.0067,0.1564,0.6456,0.05,0.4577,0.5423,19122,545055697,0.0,0.0024,0.0,0.0,0.0391,0.0,0.0183,0.0,0.0317,0.0061,0.0,0.0012,0.0293,0.0,0.011,0.0024,0.0,0.0684,0.0085,0.0,0.0,0.0317,0.0024,0.0061,0.0049,0.0,0.0952,0.0513,0.0,0.033,0.0,0.0,0.0,0.0,0.0147,0.2161,0.3248,0.0012,Bachelor's,Graduate,Private,Great Lakes,Large Suburb,0.695,22,1030,35481,5558,7686,17188.0,24.9500008,53068.0,43400,41.789443,-88.083984
207,62650,145691,Illinois College,971.0,0.724,0.0989,0.0742,0.0051,0.0031,0.001,0.035,0.0577,0.001,0.8832,0.082,0.4912,0.5088,4050,58418962,0.0,0.0144,0.0,0.0144,0.0,0.0,0.0048,0.0,0.0385,0.0,0.0,0.0048,0.0,0.0,0.0913,0.0,0.0,0.2212,0.0144,0.0,0.0481,0.0,0.0048,0.0,0.0625,0.0,0.0817,0.0,0.0,0.1106,0.0,0.0,0.0,0.0,0.0529,0.0288,0.1779,0.0288,Bachelor's,Bachelor's,Private,Great Lakes,Distant Town,0.6129,22,1024,36829,9488,5171,20000.0,19.7000008,74965.0,34400,39.734542,-90.223047
208,62650,146825,MacMurray College,548.0,0.7263,0.0876,0.0931,0.0036,0.0036,0.0055,0.0693,0.0018,0.0091,0.8676,0.097,0.5201,0.4799,3659,62163655,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0614,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0877,0.0,0.0,0.0,0.0614,0.0,0.0,0.0,0.0,0.0175,0.2018,0.0877,0.0,0.0,0.0,0.0,0.0,0.0,0.2368,0.2018,0.0,Bachelor's,Bachelor's,Private,Great Lakes,Distant Town,0.7488,21,964,30843,6297,5360,18000.0,21.7800007,56550.5,32700,39.734542,-90.223047
209,60616,145725,Illinois Institute of Technology,2924.0,0.3635,0.0516,0.1652,0.1508,0.0003,0.0,0.039,0.1949,0.0345,0.4429,0.024,0.6819,0.3181,12713,435621157,0.0,0.0,0.136,0.0,0.0054,0.0,0.1699,0.0,0.0,0.5081,0.0519,0.0,0.0,0.0,0.0,0.0125,0.0,0.0107,0.0107,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0304,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,Bachelor's,Graduate,Private,Great Lakes,Large City,0.5697,28,1252,48940,12231,11256,22015.0,21.4400005,55985.5,61700,41.844883,-87.624032
210,60123,146339,Judson University,999.0,0.4775,0.1181,0.2102,0.021,0.0,0.003,0.024,0.046,0.1001,0.6756,0.053,0.4044,0.5956,5777,109360762,0.0,0.0072,0.0755,0.0,0.0468,0.0,0.0,0.0,0.0899,0.0,0.0,0.0,0.0,0.0072,0.0036,0.0072,0.0,0.0144,0.0108,0.0,0.0036,0.0612,0.0,0.0683,0.0036,0.0,0.1007,0.0036,0.0612,0.0036,0.0,0.0,0.0,0.0,0.1187,0.0,0.3129,0.0,Bachelor's,Graduate,Private,Great Lakes,Mid-size City,0.7069,23,1045,37635,8737,6071,18245.5,26.3999996,67400.5,36300,42.040644,-88.311296
211,60045,146481,Lake Forest College,1466.0,0.575,0.0498,0.1432,0.0518,0.0027,0.0014,0.0375,0.1064,0.0321,0.7533,0.018,0.4311,0.5689,4611,76799849,0.0,0.0288,0.0,0.0131,0.0864,0.0,0.0131,0.0,0.0131,0.0,0.0,0.0209,0.0,0.0,0.0497,0.0131,0.0,0.1283,0.0288,0.0,0.0,0.0,0.0393,0.0,0.0445,0.0,0.0576,0.0,0.0,0.1387,0.0,0.0,0.0,0.0,0.0393,0.0,0.2723,0.0131,Bachelor's,Graduate,Private,Great Lakes,Large Suburb,0.5727,26,1157,49743,10173,8231,24000.0,19.6800003,81078.0,41600,42.235997,-87.864777
212,60446,146612,Lewis University,4217.0,0.5902,0.0555,0.2075,0.0512,0.0009,0.0012,0.027,0.0192,0.0472,0.6083,0.038,0.4845,0.5155,20047,497682684,0.0,0.0069,0.0,0.0,0.0236,0.0,0.0831,0.0,0.061,0.0023,0.0,0.0023,0.0,0.0084,0.0069,0.0137,0.0,0.0503,0.0107,0.0,0.0,0.0282,0.0046,0.0,0.0343,0.0,0.0671,0.1189,0.0236,0.0091,0.0,0.0023,0.0,0.0709,0.016,0.1448,0.2035,0.0076,Bachelor's,Graduate,Private,Great Lakes,Large Suburb,0.5587,24,1088,34079,8122,9021,20000.0,22.75,71614.0,43500,41.631698,-88.106903
213,62656,146667,Lincoln Christian University,398.0,0.8492,0.0678,0.0101,0.0075,0.0,0.0025,0.0126,0.0452,0.005,0.5858,0.095,0.495,0.505,3190,80692264,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.449,0.0,0.0,0.1939,0.0,0.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.2041,0.0,Bachelor's,Graduate,Private,Great Lakes,Distant Town,0.6875,22,996,25309,5975,5114,18012.0,23.6599999,56424.0,27400,40.140745,-89.370598
214,62656,146676,Lincoln College,960.0,0.4042,0.4396,0.075,0.0063,0.0031,0.001,0.0396,0.0125,0.0188,0.7041,0.077,0.4458,0.5542,8248,97407769,0.0,0.0,0.0,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4194,0.0,0.0,0.0,0.0,0.0,0.0484,0.0,0.0,0.0,0.0,0.0,0.0591,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.1022,0.3495,0.0,Associate,Bachelor's,Private,Great Lakes,Distant Town,0.8747,18,850,28702,4147,4978,9500.0,20.8799992,51915.0,25700,40.140745,-89.370598
215,60660,146719,Loyola University Chicago,11727.0,0.5479,0.0546,0.1648,0.1254,0.0014,0.0026,0.0417,0.0474,0.0142,0.5624,0.032,0.335,0.665,51301,1611285699,0.0,0.0244,0.0,0.001,0.076,0.0,0.0183,0.0,0.0166,0.0064,0.0,0.0146,0.0,0.017,0.0176,0.0061,0.0,0.136,0.0109,0.0,0.0217,0.0,0.0088,0.0044,0.0112,0.0,0.0861,0.0275,0.021,0.0834,0.0,0.0,0.0,0.0,0.0237,0.1156,0.2374,0.0142,Bachelor's,Graduate,Private,Great Lakes,Large City,0.914,27,1195,47727,11462,9432,22934.0,20.5100002,67583.5,45500,41.99111,-87.663076
216,62254,147013,McKendree University,1924.0,0.6169,0.1346,0.0525,0.0042,0.0042,0.0021,0.0343,0.04,0.1112,0.4933,0.066,0.4714,0.5286,9155,186897108,0.0,0.0059,0.0,0.0,0.0238,0.0,0.0317,0.0,0.0455,0.0,0.0,0.002,0.0,0.0,0.0119,0.0059,0.0,0.0376,0.0119,0.0,0.0436,0.0594,0.0119,0.0,0.0059,0.0,0.0851,0.0,0.0,0.0931,0.0,0.0,0.0,0.0,0.0059,0.2119,0.299,0.0079,Bachelor's,Graduate,Private,Great Lakes,Large Suburb,0.6289,23,1046,37004,5614,6641,17613.0,24.4300003,52208.0,40500,38.609353,-89.822906
217,62522,147244,Millikin University,1918.0,0.6867,0.1387,0.0709,0.013,0.0016,0.0005,0.0469,0.0287,0.013,0.6975,0.078,0.4275,0.5725,9569,177090861,0.0,0.0025,0.0,0.0,0.0378,0.0,0.0,0.0,0.0907,0.0,0.0,0.005,0.0,0.0,0.0151,0.0,0.0,0.073,0.0101,0.0,0.0025,0.0806,0.0025,0.0,0.0202,0.0,0.0202,0.0076,0.0327,0.0302,0.0,0.0,0.0,0.0,0.2166,0.1008,0.2494,0.0025,Bachelor's,Graduate,Private,Great Lakes,Small City,0.5512,24,1087,39576,8378,5844,22000.0,21.9699993,68264.5,38600,39.827583,-89.0478
218,61462,147341,Monmouth College,901.0,0.6482,0.0966,0.0988,0.0111,0.0033,0.0,0.0388,0.0388,0.0644,0.734,0.079,0.5072,0.4928,5031,79672693,0.0,0.0149,0.0,0.0,0.0896,0.0,0.0112,0.0,0.0709,0.0,0.0,0.0336,0.0,0.0,0.0149,0.0,0.0,0.0448,0.0261,0.0,0.0485,0.1157,0.0187,0.0037,0.0261,0.0,0.0933,0.0,0.0,0.0933,0.0,0.0,0.0,0.0,0.0485,0.0,0.2313,0.0149,Bachelor's,Bachelor's,Private,Great Lakes,Remote Town,0.6431,23,1049,40578,9453,6770,22000.0,19.75,76102.0,35500,40.923313,-90.644576
219,60540,147660,North Central College,2641.0,0.6467,0.0443,0.156,0.0337,0.0015,0.0011,0.0363,0.0307,0.0496,0.6584,0.032,0.4627,0.5373,9716,162897553,0.0,0.0,0.0,0.0045,0.0509,0.003,0.0254,0.0,0.0599,0.0,0.0,0.0195,0.0,0.0,0.0404,0.009,0.0,0.0509,0.006,0.0,0.012,0.1018,0.0045,0.0,0.0314,0.0,0.1078,0.0,0.0,0.0868,0.0,0.0,0.0,0.0,0.0704,0.018,0.2889,0.009,Bachelor's,Graduate,Private,Great Lakes,Mid-size City,0.6365,25,1125,41218,8407,7337,20000.0,20.7299995,83750.0,40100,41.76467,-88.145428
220,60625,147679,North Park University,1967.0,0.3884,0.0819,0.3015,0.0839,0.0015,0.0117,0.0356,0.0635,0.032,0.692,0.054,0.3838,0.6162,10434,203888342,0.0,0.0038,0.0,0.0,0.0507,0.0,0.0,0.0,0.03,0.0131,0.0,0.0038,0.0,0.0,0.0131,0.0,0.0,0.1051,0.0019,0.0,0.0094,0.0525,0.0038,0.015,0.0225,0.0,0.0507,0.0375,0.0,0.0169,0.0,0.0,0.0,0.0,0.0375,0.2852,0.2345,0.0131,Bachelor's,Graduate,Private,Great Lakes,Large City,0.5234,22,1030,31065,6660,7535,18750.0,22.2999992,60232.5,37300,41.973292,-87.700351
221,60625,147776,Northeastern Illinois University,6306.0,0.2786,0.1121,0.3774,0.0848,0.0024,0.0024,0.02,0.0222,0.1001,0.3955,0.059,0.4361,0.5639,18346,311580744,0.0,0.0066,0.0,0.0092,0.0588,0.0,0.0561,0.0,0.0297,0.0,0.0,0.0073,0.0,0.0,0.0324,0.105,0.0,0.0608,0.0106,0.0,0.0007,0.0,0.0033,0.0,0.0132,0.0,0.074,0.0561,0.0991,0.074,0.0,0.0,0.0,0.0,0.0132,0.0165,0.2444,0.0291,Bachelor's,Graduate,Public,Great Lakes,Large City,0.5981,19,890,22273,11837,6988,11643.5,24.6399994,25711.5,33100,41.973292,-87.700351
222,60115,147703,Northern Illinois University,12761.0,0.5253,0.1653,0.19,0.0559,0.0011,0.0009,0.0375,0.0212,0.0027,0.6339,0.078,0.5004,0.4996,67014,1420123629,0.0,0.0096,0.0,0.0,0.0676,0.0,0.038,0.0,0.0537,0.0694,0.0305,0.0093,0.0383,0.0,0.0192,0.0226,0.0,0.0316,0.0128,0.0,0.0012,0.0209,0.002,0.0,0.0223,0.0,0.0575,0.0,0.009,0.0653,0.0,0.0,0.0,0.0,0.0374,0.1782,0.1915,0.0122,Bachelor's,Graduate,Public,Great Lakes,Small Suburb,0.5613,22,1010,27621,12208,7834,16500.0,20.7600002,64181.0,39500,41.901277,-88.761435
223,60914,147828,Olivet Nazarene University,3209.0,0.7479,0.0813,0.0907,0.0234,0.0016,0.0006,0.0305,0.0109,0.0131,0.725,0.042,0.4123,0.5877,17753,333640763,0.0,0.0,0.0,0.0,0.0291,0.0,0.0212,0.0,0.0675,0.078,0.0,0.0026,0.0132,0.0,0.0066,0.004,0.0,0.0542,0.0013,0.0,0.0,0.0357,0.0053,0.0476,0.0159,0.0,0.0251,0.0384,0.041,0.0357,0.0,0.0,0.0,0.0,0.0291,0.2659,0.1812,0.0013,Bachelor's,Graduate,Private,Great Lakes,Small Suburb,0.8196,24,1105,39125,4740,6769,19802.0,22.75,68140.0,33900,41.187368,-87.861802
224,62301,148131,Quincy University,916.0,0.5655,0.1114,0.0469,0.0022,0.0011,0.0011,0.0033,0.0229,0.2456,0.8129,0.087,0.5437,0.4563,6094,117800647,0.0,0.0,0.0,0.0,0.036,0.0,0.045,0.0,0.0495,0.0,0.0,0.009,0.0,0.0,0.0045,0.0135,0.0,0.0721,0.018,0.0,0.0,0.0721,0.0135,0.0,0.0225,0.0,0.0495,0.045,0.0405,0.009,0.0,0.0,0.0,0.0045,0.0135,0.2207,0.2568,0.0045,Bachelor's,Graduate,Private,Great Lakes,Remote Town,0.8859,23,1048,36948,5006,5436,14000.0,21.5799999,61719.5,33500,39.931138,-91.385695
